Station Name,Street Address,Latitude,Longitude
PUBLIC CHARGING ANGLE LAKE #1,2702 S 200th St,47.423345,-122.298724
MasterPark/Lot B,2907 South 170th Street,47.45061,-122.294966
MasterPark Valet Garage,16826 International Blvd,47.451709,-122.295497
CITY OF SEATAC CITY HALL 2,4800 S 188th St,47.43361,-122.27274
CI&S COUNTRY INN #2,3100 S 192nd St,47.43163,-122.29393
Abbey Ridge Apartments,3035 S 204th St.,47.418161,-122.292929
Union Bay Plaza,4516 Union Bay Pl NE,47.6619766883491,-122.293346008603
525 NORTHGATE RETAIL #1,525 NE Northgate Way,47.707951,-122.321496
University of Washington - Parking Lot N22,4060 E Stevens Way NE,47.6560149395404,-122.305003488076
Four Seasons Hotel Seattle - Tesla Destination,99 Union St,47.607651,-122.339418
University of Washington - Parking Area W40,814 NE Northlake Pl,47.6548806651459,-122.319211227533
Stone Way N Parking Garage,3400 Stone Way N,47.6492281351155,-122.342061617054
US Bank Center Garage,1465 6th Ave,47.610826048907,-122.334346934116
AMZ SEA25.26 - 4,550 Terry Ave N,47.623327,-122.336677
Puget Sound Solar,805 Rainier Ave S,47.5955737030563,-122.311841805333
City of Seattle - Central Library,1000 4th Ave,47.606684,-122.332664
Columbia Center Tower,701 5th Ave,47.604817,-122.330568
1700 Seventh,"1700 7th Avenue, Suite 1800",47.614019,-122.335273
T-MOBILE PARK GRIFFEY,1518 1st Ave S,47.589593,-122.332945
Shafer Baillie Mansion Bed & Breakfast - Tesla Destination,907 14th Ave E,47.6270468,-122.3149606
Hotel Max - Tesla Destination,620 Stewart St,47.614141,-122.336357
AMZ SEA44-9,2205 7th Ave,47.616663,-122.340794
AMZ SEA44-6,2205 7th Ave,47.616663,-122.340804
AMZ SEA44-7,2205 7th Ave,47.616653,-122.340794
AMZ SEA44-5,2205 7th Ave,47.616662,-122.340786
AMZ SEA40-12,2021 7th Ave,47.615297,-122.338221
AMZ SEA40-8,2021 7th Ave,47.615311,-122.338245
Four Points by Sheraton Downtown Seattle Center - Tesla Destination,601 Roy St,47.625378,-122.344596
188 BLAINE ATRIUM2,1818 Fairview Ave East,47.635115,-122.325799
KING COUNTY DES KSC STATION #6,201 S Jackson St,47.598754,-122.331002
Lumen Field Parking Garage,300 S Royal Brougham Way,47.5926384626354,-122.330869270063
City of Seattle - Seattle Center,516 Harrison St,47.622085,-122.347124
KING COUNTY DES SAFETY TRAIN 2,3401 S. Norfolk St.,47.512,-122.28809
VIA6 VIA6-SOUTH,2121 6th Ave,47.613883,-122.339405
KING COUNTY DES KC FAUNTLEROY1,4829 SW Barton St,47.523232,-122.393365
KING COUNTY DES SAFETY TRAIN 3,3401 S. Norfolk St,47.511906,-122.2884
KING COUNTY DES KSC STATION #4,201 S Jackson St,47.598665,-122.330941
SCH CURE P2 #4,1920 Terry Ave,47.616932,-122.33399
KING COUNTY DES SAFETY TRAIN 4,3401 S Norfolk St,47.51099,-122.29256
KING COUNTY DES KSC STATION #2,201 S Jackson St,47.59855,-122.331009
800 FIFTH AVE STATION 2,800  5th Ave,47.605599,-122.330626
KING COUNTY DES KSC STATION #3,201 S Jackson St,47.59856,-122.330929
KING COUNTY DES KSC STATION #1,201 S Jackson St,47.598663,-122.331009
The Alexis Royal Sonesta Hotel Seattle,1007 First Avenue,47.604891,-122.336815
SCH CURE P2 #3,1920 Terry Ave,47.616886,-122.334045
KING COUNTY DES KSC STATION #7,201 S Jackson St,47.598758,-122.330972
521603_Pike Tower,520 Pike St.,47.611198,-122.334788
1800 Ninth Building,1800 9th Ave,47.615249,-122.3332564
Magnuson Park,Sportsfield Dr NE,47.681381,-122.25875
UWMC 4245 UWMC 4245 #1,4245 Roosevelt Ave NE,47.658961,-122.3185
VOLVO CAR USA SEATTLE DC4,1st Ave S & S Stacy St,47.581595,-122.334777
VOLVO CAR USA SEATTLE DC3,1st Ave S & S Stacy St,47.5816,-122.33481
VOLVO CAR USA SEATTLE DC2,1st Ave S & S Stacy St,47.581601,-122.334848
VOLVO CAR USA SEATTLE DC1,1st Ave S & S Stacy St,47.5816,-122.334883
BIOMED REALTY DEXTER YARD-S4,700 Dexter Ave N,47.625821,-122.342051
BIOMED REALTY DEXTER YARD-S1,700 Dexter Ave N,47.625629,-122.342054
UWMC 4225 UWMC 4225 #1,4225 Roosevelt Way NE,47.658409,-122.318392
BMW SEATTLE BMW SALES,1002 Airport Way S,47.594042,-122.323977
ALLEN INSTITUTE SOUTH,615 Westlake Ave N,47.625077,-122.339032
AMZ SEA40-10,2021 7th Ave,47.615303,-122.338242
AMZ SEA43 - 19,2231 8th Ave,47.617525,-122.340196
AMZ SEA40-13,2021 7th Ave,47.61532,-122.338246
AMZ SEA27-28 P6 015,345 Boren Ave N,47.621564,-122.336999
AMZ SEA27-28 P6 010,345 Boren Ave N,47.621597,-122.337012
Hilton Seattle Airport,17620 International Blvd,47.444398,-122.29516
AMZ SEA27-28 P6 011,345 Boren Ave N,47.621624,-122.336999
INSIGNIA 953 140 141,588 Bell St,47.616616,-122.342831
"ARE-Seattle No. 12, LLC",1165 Elake Ave E,47.25033,-122.18104
Ballard Blocks,1451 NW 46th St,47.6617217,-122.3758674
INSIGNIA 953 218 219,588 Bell St,47.616537,-122.342701
AMZ SEA27-28 P6 009,345 Boren Ave N,47.621547,-122.33698
Carkeek Plaza,9999 Holman Rd NW,47.701359,-122.363146
AMZ SEA27-28 P6 008,345 Boren Ave N,47.621566,-122.336961
AMZ SEA27-28 P6 006,345 Boren Ave N,47.621587,-122.336956
Northgate QFC,11100 Roosevelt Way NE,47.70931,-122.31601
SeaTac Cell Phone Parking Lot,2623 S 170th St,47.450258,-122.299448
Interbay Business Center,1600 West Armory Way,47.63986,-122.377668
Northgate Mall,401 NE Northgate Way,47.7033,-122.32519
DUAL EV STATION 4,2520 NE University Village St,47.663931,-122.300224
Harborview Medical Center,908 Jefferson,47.605477,-122.323427
INSIGNIA 953 136 137,588 Bell St,47.616703,-122.342746
INSIGNIA 953 95 96,588 Bell St,47.616701,-122.342813
INSIGNIA 953 134 135,588 Bell St,47.616676,-122.342772
VIDA APARTMENTS VIDA 1,1205 NE 66th ST,47.678055,-122.314119
REI,222 Yale Ave,47.62066,-122.32952
INSIGNIA 953 103 104,588 Bell St,47.616679,-122.342837
DUAL EV STATION 1,2520 NE University Village St,47.663975,-122.300272
King Plaza,7101 Martin Luther King Jr Way S,47.538782,-122.282797
DUAL EV STATION 2,2520 NE University Village St,47.663935,-122.300285
INSIGNIA 953 212 213,588 Bell St,47.616588,-122.342651
Whole Foods Madison Broadway,1001 Broadway,47.611261,-122.320999
Whole Foods Seattle (Westlake),2210 Westlake Ave,47.6183604,-122.3383451
Terravita,1615 Belmont Avenue,47.615584085535176,-122.32467640397034
INSIGNIA 953 142 143,588 Bell St,47.616646,-122.3428
AMZ SEA40-11,2021 7th Ave,47.615305,-122.338215
INSIGNIA 953 101 102,588 Bell St,47.616655,-122.34286
188 BLAINE ATRIUM4,1818 Fairview Ave East,47.635213,-122.325845
AMZ SEA40-9,2021 7th Ave,47.615314,-122.338234
AMZ SEA40-7,2021 7th Ave,47.615307,-122.338225
AMZ SEA41-13,2121 7th Ave,47.61607,-122.339824
AMZ SEA41-8,2121 7th Ave,47.616076,-122.339844
INSIGNIA 953 146 147N,583 Battery St,47.606191,-122.3321
AMZ SEA42-12,2100 7th Ave,47.616271,-122.338868
AMZ SEA42-13,2100 7th Ave,47.616276,-122.338848
AMZ SEA42-16,2100 7th Ave,47.616277,-122.338872
AMZ SEA42-15,2100 7th Ave,47.616265,-122.338863
AMZ SEA42-17,2100 7th Ave,47.616259,-122.338853
AMZ SEA41-14,2121 7th Ave,47.616082,-122.339821
AMZ SEA41-11,2121 7th Ave,47.616083,-122.33985
AMZ SEA41-12,2121 7th Ave,47.616071,-122.339854
AMZ SEA41-20,2121 7th Ave,47.616055,-122.33985
AMZ SEA41-19,2121 7th Ave,47.616055,-122.339829
AMZ SEA41-24,2121 7th Ave,47.616062,-122.339845
AMZ SEA41-16,2121 7th Ave,47.616069,-122.339882
Washington Athletic Club Garage - Tesla Destination,1325 6th Ave,47.609629,-122.333133
RPNW IBM #2,1200 5th Ave,47.608601,-122.333012
AMZ SEA27-28 P6 014,345 Boren Ave N,47.621596,-122.337002
AMZ SEA41-7,2121 7th Ave,47.616076,-122.339828
AMZ SEA41-10,2121 7th Ave,47.616069,-122.339836
AMZ SEA27-28 P6 013,345 Boren Ave N,47.621517,-122.336996
188 BLAINE ATRIUM3,1823 Eastlake Ave E,47.635119,-122.325866
AMZ SEA27-28 P6 012,345 Boren Ave N,47.621611,-122.336961
DUAL EV STATION 3,2520 NE University Village St,47.66392,-122.300272
AMZ SEA41-9,2121 7th Ave,47.616081,-122.339836
AMZ SEA41-21,2121 7th Ave,47.616062,-122.339797
AMZ SEA41-22,2121 7th Ave,47.616069,-122.339786
AMZ SEA41-23,2121 7th Ave,47.616069,-122.339818
AMZ SEA41-17,2121 7th Ave,47.616026,-122.339818
AMZ SEA27-28 P6 007,345 Boren Ave N,47.621558,-122.336929
AMZ SEA42-14,2100 7th Ave,47.61628,-122.338861
The Fairmont Olympic Hotel - Tesla Destination,411 University St,47.608043,-122.334072
"Walgreens at 4412 Rainier Ave, Seattle",4412 Rainier Ave S,47.563966,-122.287468
AMZ SEA25.26-9,551 Boren Ave N,47.624137,-122.336153
AMZ SEA25.26-8,551 Boren Ave N,47.624088,-122.336176
AMZ SEA25.26-7,551 Boren Ave N,47.624108,-122.33611
AMZ SEA25.26-6,551 Boren Ave N,47.624117,-122.336165
AMZ SEA25.26-5,551 Boren Ave N,47.624088,-122.336144
SKY SERVICE BFI 8555,8555 Perimeter Rd S,47.52439,-122.294334
Lake Union Building,1700 Westlake Ave N,47.633992,-122.339684
"531612 : PRISA Market Place Tower WA, LLC c/o CBRE",2025 1st Avenue,47.6113722,-122.343703
(Public P1) Commons at Ballard,5621 22nd Avenue Northwest,47.66981,-122.38494
431607 : AVA Belltown,2800 Western Avenue,47.6160967,-122.3527187
Fred Hutchinson - Cancer Center,825 Eastlake Ave E,47.626531,-122.329993
North Beacon Hill,2535 16th Ave S,47.58002,-122.312203
INSIGNIA 953 225N,583 Battery St,47.606111,-122.332163
431608 : AVA Queen Anne,330 3rd Avenue West,47.6215389,-122.3602985
431603 : AVA Capitol Hill,1530 Belmont Avenue,47.6148399,-122.3241666
INSIGNIA 953 194N,583 Battery St,47.606182,-122.33206
T-MOBILE PARK EDGAR,1518 1st Ave S,47.589701,-122.332937
SEATTLE HQ 2240-2241,Helix Way,47.628986,-122.374253
SEATTLE HQ 2245-2246,Helix Way,47.628828,-122.374029
SEATTLE HQ 2006-2007,Helix Way,47.628831,-122.374123
SEATTLE HQ 2249-2250,Helix Way,47.628816,-122.374053
SEATTLE HQ 2251-2252,Helix Way,47.62879,-122.373934
SEATTLE HQ 2253-2254,Helix Way,47.628781,-122.373925
AMZ SEA25.26-10,551 Boren Ave N,47.624035,-122.336045
SEATTLE HQ 2016-2017,Helix Way,47.628977,-122.374338
SEATTLE HQ 2010-2011,Helix Way,47.628839,-122.374202
INSIGNIA 953 185N,583 Battery St,47.606126,-122.332195
SEATTLE HQ STATION 1,1280 16th Ave W,47.630845,-122.377326
SEATTLE HQ STATION 3,1280 16th Ave W,47.630379,-122.377129
SEATTLE HQ STATION 2,1280 16th Ave W,47.630731,-122.377299
SEATTLE HQ STATION 4,1280 16th Ave W,47.630844,-122.377344
KING COUNTY DES KSC STATION #5,253-295 S Jackson St,47.599,-122.330804
SEATTLE HQ 2004-2005,Helix Way,47.628734,-122.374079
520 Pike Tower,520 Pike St.,47.611102,-122.334893
First Hill Medical Building,515 Minor Ave,47.60636,-122.321639
AMZ SEA43 - 15,2231 8th Ave,47.617506,-122.340219
AMZ SEA43 - 12,2217 8th Ave,47.617496,-122.340242
AMZ SEA43 - 18,2231 8th Ave,47.617519,-122.340205
NRV NORTHGATE,10202 3rd Ave NE,47.702793,-122.32588
AMZ SEA43 - 13,2217 8th Ave,47.6175,-122.340235
400 DEXTER AVE 400 DEXTER 1,400 Dexter Ave N,47.622264,-122.342164
AMZ SEA43 - 14,2231 8th Ave,47.617505,-122.340227
DUAL EV SOUTH 2,2623 NE University Village St,47.661361,-122.298284
AMZ SEA27-28 P4 005,333 Boren Ave N,47.621341,-122.336351
AMZ SEA27-28 P4 004,333 Boren Ave N,47.621342,-122.336349
AMZ SEA43 - 10,2217 8th Ave,47.617454,-122.34029
AMZ SEA43 - 8,2217 8th Ave,47.617405,-122.340395
AMZ SEA43 - 11,2217 8th Ave,47.617498,-122.340269
AMZ SEA43 - 17,2217 8th Ave,47.617439,-122.340315
AMZ SEA43 - 9,2217 8th Ave,47.617425,-122.340333
Safeway Seattle #1143 - 8340 15th Ave Nw,8340 15th Ave NW,47.689356,-122.37659
AMZ SEA23-2,535 Terry Ave N,47.623911,-122.337694
INSIGNIA 953 143N,583 Battery St,47.606162,-122.332173
INSIGNIA 953 188 189N,583 Battery St,47.606153,-122.332134
AMZ SEA25.26- 11,551 Boren Ave N,47.624014,-122.336271
AMZ SEA24 03,510 Boren Ave N,47.624139,-122.335419
AMZ SEA24 07,510 Boren Ave N,47.623947,-122.335413
AMZ SEA24 06,500 Boren Ave N,47.624,-122.335571
6100 Building,6100 4th Avenue S.,47.5469551,-122.3288731
AMZ SEA24 08,500 Boren Ave N,47.623978,-122.335571
AMZ SEA24 04,526 Boren Ave N,47.62398,-122.335809
Central District MLK Jr Way S,241 Martin Luther King Jr Way South,47.60025,-122.29722
AMZ SEA29 - 7,207 Boren Ave,47.620482,-122.336253
AMZ SEA29 - 9,207 Boren Ave,47.62044,-122.336175
AMZ SEA29 - 8,333 Boren Ave N,47.621486,-122.336188
AMZ SEA23 - 3,535 Terry Ave N,47.623798,-122.337642
AMZ SEA24 05,512 Boren Ave N,47.623864,-122.335662
SEATTLE HQ 2008-2009,Helix Way,47.62877,-122.374164
SEATTLE HQ 2244,Helix Way,47.628952,-122.374166
SEATTLE HQ 2012-2013,Helix Way,47.628906,-122.374292
"Walgreens - Seattle, WA #6389","8500 15th Ave NW, Ste A",47.6906401,-122.3767497
BMGF BMGF EV 01,500 5th Ave N,47.623464,-122.345818
Thrive,1222 East Madison Street,47.61360885799295,-122.31579498724822
CityLine,"4740 32nd Ave., S.",47.5597763,-122.2911963
DC CORRIDOR PAC SCI DC2,200 2nd Ave N,47.619059,-122.352384
Willow Crossing,6901 Martin Luther King Junior Way South,47.5403411,-122.2832798
1101 WESTLAKE 1101 #1,1101 Westlake Ave N,47.628886,-122.341407
Broadstone Strata,4906 25th Avenue Northeast,47.664513531216464,-122.30001030443889
Expo Apartments,118 Republican St,47.6232795,-122.354922
RPNW FC #2,319 University St,47.60803,-122.335262
MADISON GARAGE MADISON GARAGE2,1229 Madison St,47.610087,-122.322114
INSIGNIA 953 EV216,588 Bell St,47.616571,-122.342673
Portage Bay,2915 Fuhrman Ave E,47.648127,-122.317529
VM CHARGERS VIRGINIA MASON2,1012 Terry Ave,47.609528,-122.326393
Thompson Seattle - Tesla Destination,100 Stewart St,47.610335,-122.341261
Hotel 1000 - Tesla Destination,1000 1st Ave,47.6049041,-122.3361893
Motif Seattle - Tesla Destination,1415 5th Ave,47.610166,-122.335179
Safeway 4011 S 164th,4011 S 164th,47.45568,-122.281965
Hampton Inn and Suites Seattle-Downtown - Tesla Destination,500 5th Ave N,47.625675,-122.346886
Residence Inn by Marriott Seattle University Distric - Tesla Destination,4501 12th Ave NE,47.661869,-122.315415
AMZ SEA20-22 005,442 Terry Ave N,47.622867,-122.336753
AMZ SEA43 - 16,2231 8th Ave,47.61751,-122.340215
400 Fairview - Tesla Destination,400 Fairview Ave N,47.622544,-122.333913
INSIGNIA 953 190 191N,583 Battery St,47.616928,-122.343611
Bedrooms & More - Tesla Destination,324 NE 45th St,47.661523,-122.324913
Cedarbrook Lodge - Tesla Destination,18525 36th Ave S,47.4373126,-122.2876227
SCC SUMMIT SCC SUMMIT #1,1009 Olive Way,47.615003,-122.331809
SCC SUMMIT SCC SUMMIT #3,1009 Olive Way,47.61488,-122.331476
SCC SUMMIT SCC SUMMIT #2,1009 Olive Way,47.614938,-122.331583
SCC SUMMIT SCC SUMMIT #4,1009 Olive Way,47.614938,-122.331508
Hotel Theodore - Tesla Destination,1531 7th Ave,47.612347,-122.334168
Seattle Marriott Waterfront - Tesla Destination,2100 Alaskan Way,47.610845,-122.347258
Komo Plaza Garage,140 4th Ave N.,47.61928,-122.348035
ALLEN INSTITUTE NORTH,615 Westlake Ave N,47.625256,-122.339032
ARTIX ARTIX 1,400 Queen Anne Ave N,47.622256,-122.356564
BIOMED REALTY DEXTER YARD-S2,700 Dexter Ave N,47.625644,-122.341968
BIOMED REALTY DEXTER YARD-S5,700 Dexter Ave N,47.625645,-122.341914
INSIGNIA 953 214 215,588 Bell St,47.616629,-122.342611
INSIGNIA 953 232 233N,583 Battery St,47.606148,-122.332065
INSIGNIA 953 234N,583 Battery St,47.606155,-122.332037
BIOMED REALTY DEXTER YARD- S3,700 Roy St,47.625578,-122.342054
INSIGNIA 953 186 187N,583 Battery St,47.60614,-122.332163
The Martin,2105 5th Avenue,47.6144471,-122.3410102
SEATTLE HQ 2014-2015,Helix Way,47.628913,-122.374255
SEATTLE HQ 1022-1023,Helix Way,47.629005,-122.37427
SEATTLE HQ 2002-2003,Helix Way,47.628833,-122.374083
SEATTLE HQ 2247-2248,Helix Way,47.62887,-122.37405
SEATTLE HQ 2242-2243,Helix Way,47.628949,-122.374183
SEATTLE HQ 2238-2239,Helix Way,47.62902,-122.374217
DUAL EV SOUTH 1,2616 NE 46th St,47.661471,-122.299298
Fremont Village Square,3601 Fremont Ave N,47.651792,-122.3529158
T-MOBILE PARK FELIX,1518 1st Ave S,47.589803,-122.332999
INSIGNIA 953 226 227N,583 Battery St,47.606119,-122.332135
Eclipse Fremont,"909 N 39th St,",47.6539512,-122.3469551
AMZ SEA29 - 6,207 Boren Ave N,47.620085,-122.336021
ARTIX ARTIX 2,400 Queen Anne Ave N,47.622256,-122.356521
188 BLAINE ATRIUM #1,1818 Fairview Ave East,47.635108,-122.325721
INSIGNIA 953 215 216,583 Battery St,47.616992,-122.343984
INSIGNIA 953 228 229N,583 Battery St,47.606129,-122.332106
1101 WESTLAKE FB WESTLAKE 2,1101 Westlake Ave N,47.6289,-122.341536
Youngstown Flats,4040 26th Avenue Southwest,47.56716777356541,-122.36484747520292
Bedrooms & More,324 NE 45th St,47.661582,-122.32426
BMGF BMGF EV 02,500 5th Ave N,47.623424,-122.345872
Bedrooms & More,300 NE 45th St,47.66159,-122.324877
DC CORRIDOR PAC SCI L2,200 2nd Ave N,47.619056,-122.352371
INSIGNIA 953 152 153N,583 Battery St,47.606211,-122.332055
T-MOBILE PARK ICHIRO,1518 1st Ave S,47.589652,-122.332938
INSIGNIA 953 192 193N,583 Battery St,47.606171,-122.332083
AMZ SEA24 01,500 Boren Ave N.,47.623442,-122.335352
800 Fifth Avenue Parking Garage,800 5th Ave,47.6054544002366,-122.330085418863
Mason & Main,209 12th Ave South,47.6004833,-122.31738
700 5th Ave Seattle- DC Fast Charger,700 5th Ave,47.62606,-122.349
Apollo Eight LLC,325 9th Avenue,47.6039634,-122.3241159
THE OLIVIAN OLIVIAN #1,809 Olive Way,47.614104,-122.33319
THE OLIVIAN OLIVIAN #2,809 Olive Way,47.614112,-122.333147
1111 THIRD AVE SENECA GARAGE 1,1000 2nd Ave,47.606279,-122.335205
531619 : Apollo Eight LLC,325 9th Avenue,47.6039634,-122.3241159
THE MORROW APTS STATION 1,8623 Palatine Ave N,47.691832,-122.35681
THE MORROW APTS STATION 2,8616 Palatine Ave N,47.69158,-122.356266
531618 : Sidneysea LLC | Brazil,400 9th Avenue North,47.6228746,-122.3394194
"FRED MEYER 608 (Ballard, WA)",915 NW 45th Street,47.6594,-122.36947
1616 EASTLAKE ARE 1616 #1,1616 Eastlake Ave E,47.634438,-122.324583
Bigness,515 Westlake Avenue North,47.6241877,-122.3386584
531611 : Amazon Phase VI - Bigness,515 Westlake Avenue North,47.6241877,-122.3386584
700 5th Ave Seattle,700 5th Ave,47.60521,-122.32972
2+U - Tesla Supercharger,1201 Second Avenue,47.606601,-122.337495
PA PA CHARGER,2125 1st Ave,47.612154,-122.345283
Port of Seattle - Shilshole Bay Marina North Lot,"7001 Seaview Ave, NW #100",47.680804938616,-122.40486107918
AMZ SEA41 - 1,2121 7th Ave,47.616243,-122.340257
"QFC 807 (Seattle, WA)",2746 NE 45th St,47.66149,-122.29641
AMZ SEA40 - 2,2021 7th Ave,47.615399,-122.338834
AMZ SEA40 - 4,2021 7th Ave,47.615059,-122.338454
AMZ SEA40 - 3,2021 7th Ave,47.61554,-122.338778
AMZ SEA40 - 6,2021 7th Ave,47.614986,-122.338444
AMZ SEA40 - 5,2021 7th Ave,47.615052,-122.338336
CPA STATION 10,305 Thomas St,47.621409,-122.353711
CPA STATION 3,305 Thomas St,47.621313,-122.353652
CPA STATION 12,305 Thomas St,47.621413,-122.353638
CPA STATION 8,305 Thomas St,47.621376,-122.353648
CPA STATION 11,305 Thomas St,47.621411,-122.353676
CPA STATION 5,305 Thomas St,47.621312,-122.353589
CPA STATION 7,305 Thomas St,47.621377,-122.353675
CPA STATION 6,305 Thomas St,47.621377,-122.353708
CPA STATION 2,305 Thomas St,47.621309,-122.353679
CPA STATION 9,305 Thomas St,47.621378,-122.35362
Metpark North Garage,1220 Howell Street,47.617462,-122.3301695
AMZ SEA40 - 1,2021 7th Ave,47.615489,-122.338786
4th & Madison,925 4th Avenue,47.605192,-122.33285
BUTLER GARAGE BUTLER EV #2,611 2nd Ave,47.602553,-122.332883
2+U,1201 Second Ave,47.606659,-122.337363
Walgreens #11856 Seattle WA,566 Denny Way,47.619143,-122.34536
Safeway Market Street,1423 NW Market Street,47.6683535,-122.3749615
"Seattle, WA - Union Street (Wall Connector) - Tesla Destination",601 Union St,47.610142,-122.331887
Ballard Flats,2401 Northwest 63rd Street,47.6743748,-122.3878536
Port of Seattle - Shilshole Bay Marina South Lot,7001 Seaview Avenue Northwest,47.6807529,-122.4047949
DUAL EV STATION 5,2520 NE University Village St,47.663902,-122.300245
Seattle City Light S Service,409 South Spokane Street,47.571333,-122.328404
Union Square - Tesla Supercharger,601 Union Street,47.610024,-122.332078
SAINT MARK'S SAINT MARKS,1245 10th Ave E,47.63173,-122.32099
Alley 24 East,221 Yale Avenue North,47.620214,-122.330658
UP EV STATION STATION 1,4540 8th Ave NE,47.662815,-122.31902
531610: Stadium Innovation Center,1531 Utah Avenue South,47.5892477,-122.3358112
Avalara Hawk Tower,255 S. King Street,47.5980919,-122.3309701
Union Station Parking Garage (#USPG),550 4th Avenue South,47.5975078,-122.328595
Harvard Market,1425 Broadway,47.613498,-122.320931
BUTLER GARAGE BUTLER EV #1,611 2nd Ave,47.602544,-122.33301
DC CORRIDOR ZOO OTTER L2-S1,601 N 59th St,47.670285,-122.353765
DC CORRIDOR ZOO OTTER L2-D2,601 N 59th St,47.670287,-122.353696
"Rainier Beach WA3-155 ( Seattle, WA)",9019 RAINIER AVE S,47.52317,-122.27056
Ballard Blocks - Tesla Supercharger,1416 NW Ballard Way,47.662554,-122.37504
City of Seattle 1010 8th Ave,1010 8th Ave South,47.593975,-122.324221
REN DENNY CTR1,2014 Fairview Ave,47.618226,-122.333907
REN DENNY CTR2,2014 Fairview Ave,47.61823,-122.33392
REN DENNY CTR3,2014 Fairview Ave,47.618233,-122.33391
REN DENNY CTR4,2014 Fairview Ave,47.618223,-122.334017
REN DENNY CTR5,2014 Fairview Ave,47.618246,-122.333948
REN DENNY CTR6,2014 Fairview Ave,47.618237,-122.33389
REN DENNY CTR7,2014 Fairview Ave,47.618244,-122.33387
REN DENNY CTR8,2014 Fairview Ave,47.61824,-122.333855
525 NORTHGATE RETAIL #2,525 NE Northgate Way,47.707867,-122.321702
"BoA Queen Anne WA3-154 (Seattle, WA)",100 W MERCER ST,47.62482,-122.35829
Safeway 35th Ave NE,7340 35Th Ave Ne,47.682637521,-122.289884696
DC CORRIDOR ZOO OTTER L2-D1,601 N 59th St,47.670292,-122.353627
"Fred Meyer 179 (Seattle, WA)",13000 Lake City Way NE,47.72305,-122.29212
DC CORRIDOR SO SEA COL L2-B,6000 16th Ave SW,47.546287,-122.351925
Waterfront Place,1011 Western Avenue,47.6044756,-122.3378981
Starbucks Center Main Parking Lot,2401 Utah Avenue South,47.581142,-122.3357333
AMZ SEA42 - 4,2121 8th Ave,47.61669,-122.338985
AMZ SEA42 - 10,2121 8th Ave,47.616684,-122.33897
AMZ SEA42 - 2,2121 8th Ave,47.616712,-122.33907
AMZ SEA42 - 6,2121 8th Ave,47.616632,-122.338942
AMZ SEA42 - 5,2121 8th Ave,47.616654,-122.338888
AMZ SEA43 - 5,2250 7th Ave,47.61751,-122.340955
AMZ SEA43 - 2,2250 7th Ave,47.617453,-122.341014
AMZ SEA43 - 7,2250 7th Ave,47.61751,-122.34093
AMZ SEA43 - 6,2250 7th Ave,47.617528,-122.340928
AMZ SEA43 - 3,2250 7th Ave,47.617473,-122.340993
AMZ SEA43 - 1,2250 7th Ave,47.617429,-122.341037
AMZ SEA44 - 2,2205 7th Ave,47.617264,-122.340534
AMZ SEA44 - 3,2205 7th Ave,47.617287,-122.340505
AMZ SEA44 - 4,2205 7th Ave,47.617307,-122.340479
AMZ SEA44 - 1,2205 7th Ave,47.617228,-122.340588
AMZ SEA42 - 3,2121 8th Ave,47.616676,-122.338931
AMZ SEA25.26 3,550 Terry Ave N,47.623333,-122.336648
AMZ SEA42 - 8,2121 8th Ave,47.616684,-122.339013
AMZ SEA42 - 1,2121 8th Ave,47.61669,-122.338963
AMZ SEA24 02,500 Boren Ave N,47.623537,-122.335474
AMZ SEA20-22 001,440 Terry Ave N,47.622775,-122.336355
AMZ SEA20-22 002,440 Terry Ave N,47.622775,-122.336346
AMZ SEA20-22 004,440 Terry Ave N,47.623027,-122.3365
AMZ SEA20-22 003,440 Terry Ave N,47.623014,-122.336611
AMZ SEA27-28 P4 001,345 Boren Ave N,47.621746,-122.336402
AMZ SEA27-28 P4 002,345 Boren Ave N,47.621821,-122.33637
AMZ SEA27 28 P4 003,345 Boren Ave N,47.621851,-122.336423
AMZ SEA29 - 1,207 Boren Ave N,47.620496,-122.33622
AMZ SEA29 - 2,207 Boren Ave N,47.620275,-122.336253
AMZ SEA29 - 4,207 Boren Ave N,47.620392,-122.336265
AMZ SEA29 - 3,207 Boren Ave N,47.620267,-122.336259
AMZ SEA29 - 5,207 Boren Ave,47.62036,-122.336252
AMZ SEA23 P1 001,535 Terry Ave N,47.623967,-122.337695
AMZ SEA42 - 7,2121 8th Ave,47.61664,-122.338877
AMZ SEA42 - 9,2121 8th Ave,47.616677,-122.339024
The Corydon,"5101 25th Ave NE,",47.618848,-122.3467506
Alaska Junction SCL,4535 39th Ave SW,47.56223,-122.381761
INSIGNIA 953 144 145N,583 Battery St,47.606184,-122.332135
431602 : Kinects Tower - 1823 Minor Avenue,1823 Minor Avenue,47.6171782,-122.3313731
Queen Anne Square,200 West Mercer Street,47.6246042,-122.35931820000002
Washington State Convention Center Parking Garage,705 Pike ST,47.611378281765,-122.3314401402
University of Washington - Husky Stadium,3800 Montlake Blvd NE,47.648934,-122.302389
600NINTH 600NINTH,600 9th Ave,47.605888,-122.324733
AMZ SEA41 - 4,2121 7th Ave,47.616253,-122.340184
531616 - Marion & Minor Garage,1101 Madison Street,47.6091997,-122.3241094
450 Alaskan Garage,450 Alaskan Way,47.5987016,-122.3351902
BROADWAY BLDG STATION 1,1641 Nagle Pl,47.616001,-122.32028
